443878.914	3463359.16	2510	1351	2.434
443901.804	3463369.2	2511	1351	2.434
443924.694	3463379.24	2512	1351	2.434
443947.584	3463389.28	2513	1351	2.434
443970.475	3463399.32	2514	1351	2.434
443993.365	3463409.36	2515	1351	2.434
444016.255	3463419.4	2516	1351	2.434
444039.146	3463429.44	2517	1351	2.434
444062.036	3463439.48	2518	1351	2.434
444084.926	3463449.52	2519	1351	2.434
444107.816	3463459.56	2520	1351	2.434
444140.747	3463446.69	2521	1350	2.434
444163.637	3463456.74	2522	1350	2.434
444186.528	3463466.78	2523	1350	2.434
444209.418	3463476.82	2524	1350	2.434
444232.308	3463486.86	2525	1350	2.434
444255.198	3463496.9	2526	1350	2.434
444278.089	3463506.94	2527	1350	2.434
444300.979	3463516.98	2528	1350	2.434
444323.869	3463527.02	2529	1350	2.434
444346.76	3463537.06	2530	1350	2.434
444369.65	3463547.1	2531	1350	2.434
444392.54	3463557.14	2532	1350	2.434
444415.43	3463567.18	2533	1350	2.434
444438.321	3463577.22	2534	1350	2.434
444461.211	3463587.26	2535	1350	2.434
444484.101	3463597.3	2536	1350	2.434
